transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud,fraud_status,transaction_time_period,amount_category,age_group,device_risk_category,velocity_category,transaction_location,location_status
599,38.44,22,Grocery,0,0,29,2,58,0,Legitimate,Evening,Low,56+,"High Risk","Low Velocity",Domestic,"Location Matched"
600,7.51,4,Grocery,0,0,28,1,31,0,Legitimate,Night,Low,26-35,"High Risk","Low Velocity",Domestic,"Location Matched"
601,33.31,6,Electronics,0,0,80,2,27,0,Legitimate,Morning,Low,26-35,"Low Risk","Low Velocity",Domestic,"Location Matched"
602,58.78,8,Food,1,0,88,1,25,0,Legitimate,Morning,Medium,18-25,"Low Risk","Low Velocity",Foreign,"Location Matched"
603,35.07,20,Electronics,1,0,69,1,23,0,Legitimate,Evening,Low,18-25,"Medium Risk","Low Velocity",Foreign,"Location Matched"
604,16.72,17,Food,1,0,84,0,22,0,Legitimate,Afternoon,Low,18-25,"Low Risk","Low Velocity",Foreign,"Location Matched"
605,23.14,20,Clothing,1,0,44,4,38,0,Legitimate,Evening,Low,36-45,"Medium Risk","Medium Velocity",Foreign,"Location Matched"
606,111.17,7,Food,0,0,77,2,66,0,Legitimate,Morning,Medium,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
607,41.6,11,Grocery,0,0,97,4,40,0,Legitimate,Morning,Low,36-45,"Low Risk","Medium Velocity",Domestic,"Location Matched"
608,81.54,19,Clothing,0,0,40,1,54,0,Legitimate,Evening,Medium,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
609,126,1,Grocery,0,0,54,6,36,0,Legitimate,Night,Medium,36-45,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
610,211.04,9,Clothing,0,0,44,4,66,0,Legitimate,Morning,High,56+,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
611,7.22,18,Food,0,0,76,5,37,0,Legitimate,Evening,Low,36-45,"Low Risk","Medium Velocity",Domestic,"Location Matched"
612,289.17,8,Food,1,0,60,0,27,0,Legitimate,Morning,High,26-35,"Medium Risk","Low Velocity",Foreign,"Location Matched"
613,177.95,23,Grocery,0,0,46,4,35,0,Legitimate,Evening,Medium,26-35,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
614,15.35,7,Travel,0,1,25,2,37,0,Legitimate,Morning,Low,36-45,"High Risk","Low Velocity",Domestic,"Location Mismatch"
615,372.26,23,Food,0,0,45,4,65,0,Legitimate,Evening,High,56+,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
616,456.6,23,Travel,0,0,72,2,28,0,Legitimate,Evening,High,26-35,"Low Risk","Low Velocity",Domestic,"Location Matched"
617,11.34,23,Clothing,0,0,96,1,32,0,Legitimate,Evening,Low,26-35,"Low Risk","Low Velocity",Domestic,"Location Matched"
618,58.35,0,Travel,0,1,29,4,49,1,Fraud,Night,Medium,46-55,"High Risk","Medium Velocity",Domestic,"Location Mismatch"
619,295.37,5,Grocery,0,0,64,4,28,0,Legitimate,Night,High,26-35,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
620,248.28,11,Electronics,0,0,69,0,69,0,Legitimate,Morning,High,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
621,36.72,23,Electronics,0,1,55,0,46,0,Legitimate,Evening,Low,46-55,"Medium Risk","Low Velocity",Domestic,"Location Mismatch"
622,42.28,18,Grocery,0,0,39,1,57,0,Legitimate,Evening,Low,56+,"High Risk","Low Velocity",Domestic,"Location Matched"
623,83.3,16,Electronics,1,0,82,1,56,0,Legitimate,Afternoon,Medium,56+,"Low Risk","Low Velocity",Foreign,"Location Matched"
624,119.28,1,Grocery,0,0,77,1,18,0,Legitimate,Night,Medium,18-25,"Low Risk","Low Velocity",Domestic,"Location Matched"
625,173.34,10,Food,1,0,69,2,64,0,Legitimate,Morning,Medium,56+,"Medium Risk","Low Velocity",Foreign,"Location Matched"
626,82.86,17,Travel,0,0,91,0,44,0,Legitimate,Afternoon,Medium,36-45,"Low Risk","Low Velocity",Domestic,"Location Matched"
627,111.76,22,Electronics,0,0,66,0,52,0,Legitimate,Evening,Medium,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
628,247.72,21,Food,0,0,48,5,25,0,Legitimate,Evening,High,18-25,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
629,6.73,10,Electronics,0,0,62,3,29,0,Legitimate,Morning,Low,26-35,"Medium Risk","Low Velocity",Domestic,"Location Matched"
630,52.37,17,Clothing,0,0,75,4,45,0,Legitimate,Afternoon,Medium,36-45,"Low Risk","Medium Velocity",Domestic,"Location Matched"
631,224.91,7,Grocery,0,0,48,3,65,0,Legitimate,Morning,High,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
632,406.04,14,Grocery,0,0,57,1,36,0,Legitimate,Afternoon,High,36-45,"Medium Risk","Low Velocity",Domestic,"Location Matched"
633,129.02,8,Food,1,0,43,2,46,0,Legitimate,Morning,Medium,46-55,"Medium Risk","Low Velocity",Foreign,"Location Matched"
634,136.72,14,Clothing,0,0,49,1,59,0,Legitimate,Afternoon,Medium,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
635,20.41,6,Travel,1,0,94,1,59,0,Legitimate,Morning,Low,56+,"Low Risk","Low Velocity",Foreign,"Location Matched"
636,106.77,19,Clothing,0,0,73,2,35,0,Legitimate,Evening,Medium,26-35,"Low Risk","Low Velocity",Domestic,"Location Matched"
637,136.91,12,Clothing,0,0,41,2,51,0,Legitimate,Afternoon,Medium,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
638,49.98,12,Travel,0,0,45,2,68,0,Legitimate,Afternoon,Low,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
639,56.46,0,Travel,0,0,67,3,36,0,Legitimate,Night,Medium,36-45,"Medium Risk","Low Velocity",Domestic,"Location Matched"
640,85.26,19,Clothing,0,1,46,3,41,0,Legitimate,Evening,Medium,36-45,"Medium Risk","Low Velocity",Domestic,"Location Mismatch"
641,3.65,3,Electronics,0,0,87,1,51,0,Legitimate,Night,Low,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
642,69.97,23,Electronics,0,0,48,1,49,0,Legitimate,Evening,Medium,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
643,42.76,3,Clothing,0,0,57,1,19,0,Legitimate,Night,Low,18-25,"Medium Risk","Low Velocity",Domestic,"Location Matched"
644,71.41,3,Electronics,0,0,91,2,49,0,Legitimate,Night,Medium,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
645,22.96,12,Travel,0,0,41,2,25,0,Legitimate,Afternoon,Low,18-25,"Medium Risk","Low Velocity",Domestic,"Location Matched"
646,398.17,1,Travel,1,1,72,2,62,1,Fraud,Night,High,56+,"Low Risk","Low Velocity",Foreign,"Location Mismatch"
647,162.07,22,Electronics,1,0,68,2,26,0,Legitimate,Evening,Medium,26-35,"Medium Risk","Low Velocity",Foreign,"Location Matched"
648,204.59,14,Travel,0,0,49,2,40,0,Legitimate,Afternoon,High,36-45,"Medium Risk","Low Velocity",Domestic,"Location Matched"
649,280.21,3,Grocery,0,0,96,0,46,0,Legitimate,Night,High,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
650,124.21,5,Travel,0,0,84,0,24,0,Legitimate,Night,Medium,18-25,"Low Risk","Low Velocity",Domestic,"Location Matched"
651,16.37,2,Clothing,0,0,53,1,22,0,Legitimate,Night,Low,18-25,"Medium Risk","Low Velocity",Domestic,"Location Matched"
652,138.65,6,Food,0,0,36,1,57,0,Legitimate,Morning,Medium,56+,"High Risk","Low Velocity",Domestic,"Location Matched"
653,159.11,5,Electronics,0,1,33,1,49,0,Legitimate,Night,Medium,46-55,"High Risk","Low Velocity",Domestic,"Location Mismatch"
654,246.28,2,Electronics,0,0,77,1,57,0,Legitimate,Night,High,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
655,101.71,3,Travel,0,0,85,3,20,0,Legitimate,Night,Medium,18-25,"Low Risk","Low Velocity",Domestic,"Location Matched"
656,24.57,9,Travel,1,1,55,6,27,1,Fraud,Morning,Low,26-35,"Medium Risk","Medium Velocity",Foreign,"Location Mismatch"
657,60.08,20,Food,0,0,72,2,57,0,Legitimate,Evening,Medium,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
658,81.2,8,Food,0,0,71,1,46,0,Legitimate,Morning,Medium,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
659,186.88,5,Clothing,0,1,57,0,62,0,Legitimate,Night,Medium,56+,"Medium Risk","Low Velocity",Domestic,"Location Mismatch"
660,152.24,19,Grocery,0,0,91,0,36,0,Legitimate,Evening,Medium,36-45,"Low Risk","Low Velocity",Domestic,"Location Matched"
661,79.24,10,Clothing,0,0,88,2,42,0,Legitimate,Morning,Medium,36-45,"Low Risk","Low Velocity",Domestic,"Location Matched"
662,775.12,6,Electronics,0,0,41,2,37,0,Legitimate,Morning,"Very High",36-45,"Medium Risk","Low Velocity",Domestic,"Location Matched"
663,167.55,17,Travel,0,0,68,3,64,0,Legitimate,Afternoon,Medium,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
664,48.74,3,Clothing,0,0,29,3,55,0,Legitimate,Night,Low,46-55,"High Risk","Low Velocity",Domestic,"Location Matched"
665,19.32,4,Travel,0,0,86,4,63,0,Legitimate,Night,Low,56+,"Low Risk","Medium Velocity",Domestic,"Location Matched"
666,29.86,3,Travel,0,1,87,4,27,0,Legitimate,Night,Low,26-35,"Low Risk","Medium Velocity",Domestic,"Location Mismatch"
667,50.82,3,Clothing,0,0,63,2,68,0,Legitimate,Night,Medium,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
668,31.53,12,Clothing,0,0,96,1,28,0,Legitimate,Afternoon,Low,26-35,"Low Risk","Low Velocity",Domestic,"Location Matched"
669,37.17,15,Food,0,0,66,1,31,0,Legitimate,Afternoon,Low,26-35,"Medium Risk","Low Velocity",Domestic,"Location Matched"
670,60.41,13,Grocery,0,0,45,3,68,0,Legitimate,Afternoon,Medium,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
671,34.27,10,Food,0,0,71,3,48,0,Legitimate,Morning,Low,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
672,408.74,1,Grocery,0,0,98,0,22,0,Legitimate,Night,High,18-25,"Low Risk","Low Velocity",Domestic,"Location Matched"
673,15.05,21,Clothing,0,1,52,0,60,0,Legitimate,Evening,Low,56+,"Medium Risk","Low Velocity",Domestic,"Location Mismatch"
674,133.81,13,Grocery,0,0,45,0,45,0,Legitimate,Afternoon,Medium,36-45,"Medium Risk","Low Velocity",Domestic,"Location Matched"
675,95.1,23,Electronics,0,1,52,1,36,0,Legitimate,Evening,Medium,36-45,"Medium Risk","Low Velocity",Domestic,"Location Mismatch"
676,726.96,23,Food,0,0,43,2,50,0,Legitimate,Evening,"Very High",46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
677,21.39,6,Food,0,1,87,3,19,0,Legitimate,Morning,Low,18-25,"Low Risk","Low Velocity",Domestic,"Location Mismatch"
678,91.31,10,Food,0,0,76,1,46,0,Legitimate,Morning,Medium,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
679,628.03,3,Travel,0,0,62,3,35,0,Legitimate,Night,"Very High",26-35,"Medium Risk","Low Velocity",Domestic,"Location Matched"
680,361.12,6,Travel,0,0,70,3,63,0,Legitimate,Morning,High,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
681,305.76,15,Clothing,0,0,48,2,27,0,Legitimate,Afternoon,High,26-35,"Medium Risk","Low Velocity",Domestic,"Location Matched"
682,53.69,5,Clothing,0,0,69,4,55,0,Legitimate,Night,Medium,46-55,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
683,33.73,5,Travel,1,0,33,2,32,0,Legitimate,Night,Low,26-35,"High Risk","Low Velocity",Foreign,"Location Matched"
684,198.82,1,Food,0,0,33,2,39,0,Legitimate,Night,Medium,36-45,"High Risk","Low Velocity",Domestic,"Location Matched"
685,477.07,23,Travel,0,0,45,1,44,0,Legitimate,Evening,High,36-45,"Medium Risk","Low Velocity",Domestic,"Location Matched"
686,146.46,7,Grocery,0,0,48,1,44,0,Legitimate,Morning,Medium,36-45,"Medium Risk","Low Velocity",Domestic,"Location Matched"
687,152.59,6,Food,0,0,88,2,39,0,Legitimate,Morning,Medium,36-45,"Low Risk","Low Velocity",Domestic,"Location Matched"
688,59.13,23,Travel,0,0,64,3,38,0,Legitimate,Evening,Medium,36-45,"Medium Risk","Low Velocity",Domestic,"Location Matched"
689,264.15,13,Clothing,0,0,98,2,48,0,Legitimate,Afternoon,High,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
690,37.27,8,Travel,0,0,76,3,51,0,Legitimate,Morning,Low,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
691,70.4,14,Electronics,0,0,28,1,23,0,Legitimate,Afternoon,Medium,18-25,"High Risk","Low Velocity",Domestic,"Location Matched"
692,99.75,21,Travel,0,0,27,0,30,0,Legitimate,Evening,Medium,26-35,"High Risk","Low Velocity",Domestic,"Location Matched"
693,127.53,17,Food,0,0,37,4,57,0,Legitimate,Afternoon,Medium,56+,"High Risk","Medium Velocity",Domestic,"Location Matched"
694,49.97,11,Travel,0,0,45,1,32,0,Legitimate,Morning,Low,26-35,"Medium Risk","Low Velocity",Domestic,"Location Matched"
695,21.96,22,Clothing,0,0,32,2,44,0,Legitimate,Evening,Low,36-45,"High Risk","Low Velocity",Domestic,"Location Matched"
696,169.78,18,Grocery,1,0,97,5,48,0,Legitimate,Evening,Medium,46-55,"Low Risk","Medium Velocity",Foreign,"Location Matched"
697,61.3,12,Electronics,0,0,25,3,65,0,Legitimate,Afternoon,Medium,56+,"High Risk","Low Velocity",Domestic,"Location Matched"
698,156.68,6,Food,0,0,38,1,59,0,Legitimate,Morning,Medium,56+,"High Risk","Low Velocity",Domestic,"Location Matched"
699,30.18,9,Clothing,0,0,60,4,40,0,Legitimate,Morning,Low,36-45,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
700,118.1,9,Electronics,0,0,46,0,63,0,Legitimate,Morning,Medium,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
701,136.9,1,Travel,0,0,60,2,52,0,Legitimate,Night,Medium,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
702,9.58,13,Electronics,0,0,69,3,25,0,Legitimate,Afternoon,Low,18-25,"Medium Risk","Low Velocity",Domestic,"Location Matched"
703,73.87,12,Grocery,0,0,40,3,50,0,Legitimate,Afternoon,Medium,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
704,25.98,21,Electronics,0,0,35,0,45,0,Legitimate,Evening,Low,36-45,"High Risk","Low Velocity",Domestic,"Location Matched"
705,11.79,5,Electronics,0,0,91,0,24,0,Legitimate,Night,Low,18-25,"Low Risk","Low Velocity",Domestic,"Location Matched"
706,828.22,8,Travel,0,0,49,1,53,0,Legitimate,Morning,"Very High",46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
707,70.04,12,Travel,0,0,91,2,60,0,Legitimate,Afternoon,Medium,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
708,298.81,8,Food,1,0,55,2,30,0,Legitimate,Morning,High,26-35,"Medium Risk","Low Velocity",Foreign,"Location Matched"
709,52.9,12,Travel,1,0,89,2,59,0,Legitimate,Afternoon,Medium,56+,"Low Risk","Low Velocity",Foreign,"Location Matched"
710,205.95,4,Electronics,0,0,35,3,48,0,Legitimate,Night,High,46-55,"High Risk","Low Velocity",Domestic,"Location Matched"
711,257.05,13,Grocery,0,0,62,5,30,0,Legitimate,Afternoon,High,26-35,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
712,162.98,4,Travel,0,0,26,2,52,0,Legitimate,Night,Medium,46-55,"High Risk","Low Velocity",Domestic,"Location Matched"
713,114.81,8,Food,0,0,78,2,67,0,Legitimate,Morning,Medium,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
714,95.54,7,Food,0,0,31,1,24,0,Legitimate,Morning,Medium,18-25,"High Risk","Low Velocity",Domestic,"Location Matched"
715,77.23,6,Electronics,0,0,73,2,39,0,Legitimate,Morning,Medium,36-45,"Low Risk","Low Velocity",Domestic,"Location Matched"
716,477.46,7,Travel,0,0,64,4,57,0,Legitimate,Morning,High,56+,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
717,319.61,21,Travel,0,0,69,3,69,0,Legitimate,Evening,High,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
718,603.57,2,Food,0,0,78,4,51,0,Legitimate,Night,"Very High",46-55,"Low Risk","Medium Velocity",Domestic,"Location Matched"
719,23.89,22,Travel,0,0,85,2,26,0,Legitimate,Evening,Low,26-35,"Low Risk","Low Velocity",Domestic,"Location Matched"
720,236.26,23,Electronics,0,0,28,3,49,0,Legitimate,Evening,High,46-55,"High Risk","Low Velocity",Domestic,"Location Matched"
721,501.5,14,Grocery,1,0,58,2,52,0,Legitimate,Afternoon,"Very High",46-55,"Medium Risk","Low Velocity",Foreign,"Location Matched"
722,35.99,7,Electronics,0,0,32,1,20,0,Legitimate,Morning,Low,18-25,"High Risk","Low Velocity",Domestic,"Location Matched"
723,12.39,0,Travel,0,0,56,3,38,0,Legitimate,Night,Low,36-45,"Medium Risk","Low Velocity",Domestic,"Location Matched"
724,243.25,6,Electronics,0,0,42,2,30,0,Legitimate,Morning,High,26-35,"Medium Risk","Low Velocity",Domestic,"Location Matched"
725,153.8,18,Clothing,0,0,64,1,50,0,Legitimate,Evening,Medium,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
726,331.93,1,Clothing,0,0,99,2,53,0,Legitimate,Night,High,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
727,27.1,13,Travel,0,0,80,3,27,0,Legitimate,Afternoon,Low,26-35,"Low Risk","Low Velocity",Domestic,"Location Matched"
728,285.49,17,Travel,0,0,61,3,53,0,Legitimate,Afternoon,High,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
729,40.53,14,Grocery,0,0,79,2,35,0,Legitimate,Afternoon,Low,26-35,"Low Risk","Low Velocity",Domestic,"Location Matched"
730,32.17,13,Electronics,0,0,60,4,48,0,Legitimate,Afternoon,Low,46-55,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
731,32.3,23,Grocery,1,0,34,1,62,0,Legitimate,Evening,Low,56+,"High Risk","Low Velocity",Foreign,"Location Matched"
732,303.32,18,Travel,0,0,94,2,57,0,Legitimate,Evening,High,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
733,196.96,18,Travel,0,0,87,0,18,0,Legitimate,Evening,Medium,18-25,"Low Risk","Low Velocity",Domestic,"Location Matched"
734,133.27,21,Food,1,1,58,1,48,0,Legitimate,Evening,Medium,46-55,"Medium Risk","Low Velocity",Foreign,"Location Mismatch"
735,80,16,Grocery,0,0,96,8,43,0,Legitimate,Afternoon,Medium,36-45,"Low Risk","High Velocity",Domestic,"Location Matched"
736,377.5,21,Travel,0,0,41,3,33,0,Legitimate,Evening,High,26-35,"Medium Risk","Low Velocity",Domestic,"Location Matched"
737,89.7,18,Clothing,0,0,85,0,55,0,Legitimate,Evening,Medium,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
738,305.29,15,Food,0,0,42,2,29,0,Legitimate,Afternoon,High,26-35,"Medium Risk","Low Velocity",Domestic,"Location Matched"
739,104.09,19,Electronics,0,0,85,1,65,0,Legitimate,Evening,Medium,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
740,85.16,18,Food,0,0,60,2,60,0,Legitimate,Evening,Medium,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
741,111.81,0,Electronics,0,0,77,1,60,0,Legitimate,Night,Medium,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
742,64.56,18,Clothing,0,0,57,0,68,0,Legitimate,Evening,Medium,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
743,247.82,6,Electronics,0,0,47,1,46,0,Legitimate,Morning,High,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
744,125.75,22,Grocery,0,0,88,5,29,0,Legitimate,Evening,Medium,26-35,"Low Risk","Medium Velocity",Domestic,"Location Matched"
745,47.56,10,Electronics,0,0,62,6,22,0,Legitimate,Morning,Low,18-25,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
746,413.7,4,Electronics,0,0,93,1,59,0,Legitimate,Night,High,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
747,87.18,16,Food,0,0,54,1,19,0,Legitimate,Afternoon,Medium,18-25,"Medium Risk","Low Velocity",Domestic,"Location Matched"
748,141.17,10,Clothing,0,0,40,0,29,0,Legitimate,Morning,Medium,26-35,"Medium Risk","Low Velocity",Domestic,"Location Matched"
749,426.51,23,Electronics,0,0,78,0,31,0,Legitimate,Evening,High,26-35,"Low Risk","Low Velocity",Domestic,"Location Matched"
750,176.18,7,Grocery,1,0,83,0,64,0,Legitimate,Morning,Medium,56+,"Low Risk","Low Velocity",Foreign,"Location Matched"
751,22.38,9,Food,0,0,30,2,47,0,Legitimate,Morning,Low,46-55,"High Risk","Low Velocity",Domestic,"Location Matched"
752,505.91,11,Clothing,0,0,29,1,52,0,Legitimate,Morning,"Very High",46-55,"High Risk","Low Velocity",Domestic,"Location Matched"
753,177.85,9,Clothing,0,0,25,2,64,0,Legitimate,Morning,Medium,56+,"High Risk","Low Velocity",Domestic,"Location Matched"
754,73.41,12,Travel,0,1,38,2,34,0,Legitimate,Afternoon,Medium,26-35,"High Risk","Low Velocity",Domestic,"Location Mismatch"
755,27,17,Grocery,0,0,55,3,20,0,Legitimate,Afternoon,Low,18-25,"Medium Risk","Low Velocity",Domestic,"Location Matched"
756,284.4,9,Food,0,0,75,1,26,0,Legitimate,Morning,High,26-35,"Low Risk","Low Velocity",Domestic,"Location Matched"
757,174.2,18,Food,1,0,43,0,24,0,Legitimate,Evening,Medium,18-25,"Medium Risk","Low Velocity",Foreign,"Location Matched"
758,137.23,19,Grocery,0,0,56,2,37,0,Legitimate,Evening,Medium,36-45,"Medium Risk","Low Velocity",Domestic,"Location Matched"
759,403.79,16,Clothing,0,0,81,1,29,0,Legitimate,Afternoon,High,26-35,"Low Risk","Low Velocity",Domestic,"Location Matched"
760,279.72,19,Electronics,0,0,55,0,24,0,Legitimate,Evening,High,18-25,"Medium Risk","Low Velocity",Domestic,"Location Matched"
761,29.61,15,Grocery,0,0,82,1,46,0,Legitimate,Afternoon,Low,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
762,67.24,4,Food,0,0,50,2,46,0,Legitimate,Night,Medium,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
763,51.42,2,Grocery,0,0,72,2,35,0,Legitimate,Night,Medium,26-35,"Low Risk","Low Velocity",Domestic,"Location Matched"
764,245.23,14,Clothing,0,0,65,1,19,0,Legitimate,Afternoon,High,18-25,"Medium Risk","Low Velocity",Domestic,"Location Matched"
765,6.14,1,Travel,0,0,49,0,65,0,Legitimate,Night,Low,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
766,151.87,12,Travel,0,0,71,1,28,0,Legitimate,Afternoon,Medium,26-35,"Low Risk","Low Velocity",Domestic,"Location Matched"
767,258.73,21,Electronics,0,0,78,0,43,0,Legitimate,Evening,High,36-45,"Low Risk","Low Velocity",Domestic,"Location Matched"
768,376.86,7,Electronics,0,0,81,2,44,0,Legitimate,Morning,High,36-45,"Low Risk","Low Velocity",Domestic,"Location Matched"
769,75.36,22,Clothing,1,0,96,0,36,0,Legitimate,Evening,Medium,36-45,"Low Risk","Low Velocity",Foreign,"Location Matched"
770,309.93,16,Electronics,0,0,85,0,55,0,Legitimate,Afternoon,High,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
771,21.1,3,Travel,0,1,28,2,37,1,Fraud,Night,Low,36-45,"High Risk","Low Velocity",Domestic,"Location Mismatch"
772,337.27,18,Clothing,0,0,55,1,41,0,Legitimate,Evening,High,36-45,"Medium Risk","Low Velocity",Domestic,"Location Matched"
773,24.55,21,Clothing,1,0,91,3,56,0,Legitimate,Evening,Low,56+,"Low Risk","Low Velocity",Foreign,"Location Matched"
774,91.14,8,Clothing,0,0,65,4,30,0,Legitimate,Morning,Medium,26-35,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
775,287.28,22,Grocery,0,0,50,2,23,0,Legitimate,Evening,High,18-25,"Medium Risk","Low Velocity",Domestic,"Location Matched"
776,29.24,14,Electronics,1,1,92,2,57,0,Legitimate,Afternoon,Low,56+,"Low Risk","Low Velocity",Foreign,"Location Mismatch"
777,46.87,8,Food,0,0,90,2,54,0,Legitimate,Morning,Low,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
778,230.59,23,Travel,0,0,43,3,18,0,Legitimate,Evening,High,18-25,"Medium Risk","Low Velocity",Domestic,"Location Matched"
779,229.16,20,Electronics,0,0,49,0,69,0,Legitimate,Evening,High,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
780,184.47,8,Travel,0,0,71,3,19,0,Legitimate,Morning,Medium,18-25,"Low Risk","Low Velocity",Domestic,"Location Matched"
781,213.12,13,Electronics,0,0,95,3,55,0,Legitimate,Afternoon,High,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
782,140.84,22,Food,0,0,32,2,58,0,Legitimate,Evening,Medium,56+,"High Risk","Low Velocity",Domestic,"Location Matched"
783,52.22,20,Travel,0,1,27,0,47,0,Legitimate,Evening,Medium,46-55,"High Risk","Low Velocity",Domestic,"Location Mismatch"
784,76.35,15,Food,0,0,57,2,41,0,Legitimate,Afternoon,Medium,36-45,"Medium Risk","Low Velocity",Domestic,"Location Matched"
785,36.07,23,Travel,0,0,52,3,58,0,Legitimate,Evening,Low,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
786,430.36,22,Grocery,0,0,46,2,55,0,Legitimate,Evening,High,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
787,157.61,16,Grocery,0,0,54,2,44,0,Legitimate,Afternoon,Medium,36-45,"Medium Risk","Low Velocity",Domestic,"Location Matched"
788,92.2,12,Travel,0,0,71,1,47,0,Legitimate,Afternoon,Medium,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
789,111.58,8,Travel,0,0,60,3,26,0,Legitimate,Morning,Medium,26-35,"Medium Risk","Low Velocity",Domestic,"Location Matched"
790,529.71,14,Food,1,0,83,0,54,0,Legitimate,Afternoon,"Very High",46-55,"Low Risk","Low Velocity",Foreign,"Location Matched"
791,29.96,6,Clothing,0,0,38,3,33,0,Legitimate,Morning,Low,26-35,"High Risk","Low Velocity",Domestic,"Location Matched"
792,158.84,0,Travel,0,0,97,2,52,0,Legitimate,Night,Medium,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
793,126.9,0,Electronics,0,0,38,4,45,0,Legitimate,Night,Medium,36-45,"High Risk","Medium Velocity",Domestic,"Location Matched"
794,170.16,4,Electronics,0,0,80,4,29,0,Legitimate,Night,Medium,26-35,"Low Risk","Medium Velocity",Domestic,"Location Matched"
795,3.29,23,Electronics,0,0,48,2,29,0,Legitimate,Evening,Low,26-35,"Medium Risk","Low Velocity",Domestic,"Location Matched"
796,370.2,8,Grocery,0,0,73,4,68,0,Legitimate,Morning,High,56+,"Low Risk","Medium Velocity",Domestic,"Location Matched"
797,484.2,11,Food,0,0,67,2,26,0,Legitimate,Morning,High,26-35,"Medium Risk","Low Velocity",Domestic,"Location Matched"
798,149.89,5,Grocery,0,0,27,4,46,0,Legitimate,Night,Medium,46-55,"High Risk","Medium Velocity",Domestic,"Location Matched"
